id,model,module,create_uid,write_uid,name,definition,type,message,write_date,create_date
924,433,443,1,1,op_student_user_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
925,433,443,1,1,op_student_category_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
926,433,443,1,1,op_student_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
927,433,443,1,1,op_student_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
928,434,443,1,1,op_subject_department_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
929,434,443,1,1,op_subject_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
930,434,443,1,1,op_subject_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
931,435,443,1,1,subject_compulsory_rel_register_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
932,435,443,1,1,subject_compulsory_rel_subject_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
933,435,443,1,1,op_subject_op_subject_registrat_op_subject_registration_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
934,435,443,1,1,op_subject_op_subject_registration_rel_op_subject_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
935,435,443,1,1,op_subject_registration_student_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
936,435,443,1,1,op_subject_registration_course_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
937,435,443,1,1,op_subject_registration_batch_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
938,435,443,1,1,op_subject_registration_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
939,435,443,1,1,op_subject_registration_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
940,436,443,1,1,op_academic_term_academic_year_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
941,436,443,1,1,op_academic_term_parent_term_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
942,436,443,1,1,op_academic_term_company_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
943,436,443,1,1,op_academic_term_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
944,436,443,1,1,op_academic_term_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
945,437,443,1,1,op_academic_year_company_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
946,437,443,1,1,op_academic_year_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
947,437,443,1,1,op_academic_year_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
948,438,443,1,1,wizard_op_faculty_employee_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
949,438,443,1,1,wizard_op_faculty_employee_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
950,439,443,1,1,op_faculty_wizard_op_faculty_rel_wizard_op_faculty_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
951,439,443,1,1,op_faculty_wizard_op_faculty_rel_op_faculty_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
952,439,443,1,1,wizard_op_faculty_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
953,439,443,1,1,wizard_op_faculty_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
954,440,443,1,1,op_student_wizard_op_student_rel_wizard_op_student_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
955,440,443,1,1,op_student_wizard_op_student_rel_op_student_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
956,440,443,1,1,wizard_op_student_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
957,440,443,1,1,wizard_op_student_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:05.464971,2024-04-18 07:41:05.464971
958,442,499,1,1,uom_uom_factor_gt_zero,check(factor!=0),u,"{""en_US"": ""The conversion ratio for a unit of measure cannot be 0!""}",2024-04-18 07:41:09.112522,2024-04-18 07:41:09.112522
959,442,499,1,1,uom_uom_rounding_gt_zero,check(rounding>0),u,"{""en_US"": ""The rounding precision must be strictly positive.""}",2024-04-18 07:41:09.112522,2024-04-18 07:41:09.112522
960,442,499,1,1,uom_uom_factor_reference_is_one,check((uom_type = 'reference' and factor = 1.0) or(uom_type != 'reference')),u,"{""en_US"": ""The reference unit must have a conversion factor equal to 1.""}",2024-04-18 07:41:09.112522,2024-04-18 07:41:09.112522
961,441,499,1,1,uom_category_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.112522,2024-04-18 07:41:09.112522
962,441,499,1,1,uom_category_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.112522,2024-04-18 07:41:09.112522
963,442,499,1,1,uom_uom_category_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.112522,2024-04-18 07:41:09.112522
964,442,499,1,1,uom_uom_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.112522,2024-04-18 07:41:09.112522
965,442,499,1,1,uom_uom_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.112522,2024-04-18 07:41:09.112522
966,443,17,1,1,account_analytic_plan_parent_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
967,443,17,1,1,account_analytic_plan_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
968,443,17,1,1,account_analytic_plan_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
969,444,17,1,1,account_analytic_applicability_analytic_plan_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
970,444,17,1,1,account_analytic_applicability_company_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
971,444,17,1,1,account_analytic_applicability_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
972,444,17,1,1,account_analytic_applicability_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
973,445,17,1,1,account_analytic_account_plan_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
974,445,17,1,1,account_analytic_account_root_plan_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
975,445,17,1,1,account_analytic_account_company_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
976,445,17,1,1,account_analytic_account_partner_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
977,445,17,1,1,account_analytic_account_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
978,445,17,1,1,account_analytic_account_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
979,446,17,1,1,account_analytic_line_product_uom_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
980,446,17,1,1,account_analytic_line_account_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
981,446,17,1,1,account_analytic_line_partner_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
982,446,17,1,1,account_analytic_line_user_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
983,446,17,1,1,account_analytic_line_company_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
984,446,17,1,1,account_analytic_line_currency_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
985,446,17,1,1,account_analytic_line_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
986,446,17,1,1,account_analytic_line_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
987,448,17,1,1,account_analytic_distribution_model_partner_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
988,448,17,1,1,account_analytic_distribution_model_partner_category_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
989,448,17,1,1,account_analytic_distribution_model_company_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
990,448,17,1,1,account_analytic_distribution_model_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
991,448,17,1,1,account_analytic_distribution_model_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:09.65521,2024-04-18 07:41:09.65521
992,455,67,1,1,gamification_karma_rank_karma_min_check,check( karma_min > 0 ),u,"{""en_US"": ""The required karma has to be above 0.""}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
993,449,67,1,1,rel_badge_auth_users_gamification_badge_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
994,449,67,1,1,rel_badge_auth_users_res_users_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
995,449,67,1,1,gamification_badge_rule_badge_rel_badge1_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
996,449,67,1,1,gamification_badge_rule_badge_rel_badge2_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
997,449,67,1,1,badge_unlocked_definition_rel_gamification_badge_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
998,449,67,1,1,badge_unlocked_definition_rel_gamification_goal_definition_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
999,449,67,1,1,gamification_badge_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1000,449,67,1,1,gamification_badge_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1001,450,67,1,1,gamification_badge_user_user_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1002,450,67,1,1,gamification_badge_user_sender_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1003,450,67,1,1,gamification_badge_user_badge_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1004,450,67,1,1,gamification_badge_user_challenge_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1005,450,67,1,1,gamification_badge_user_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1006,450,67,1,1,gamification_badge_user_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1007,451,67,1,1,gamification_challenge_users_rel_gamification_challenge_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1008,451,67,1,1,gamification_challenge_users_rel_res_users_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1009,451,67,1,1,gamification_invited_user_ids_re_gamification_challenge_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1010,451,67,1,1,gamification_invited_user_ids_rel_res_users_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1011,451,67,1,1,gamification_challenge_manager_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1012,451,67,1,1,gamification_challenge_reward_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1013,451,67,1,1,gamification_challenge_reward_first_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1014,451,67,1,1,gamification_challenge_reward_second_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1015,451,67,1,1,gamification_challenge_reward_third_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1016,451,67,1,1,gamification_challenge_report_message_group_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1017,451,67,1,1,gamification_challenge_report_template_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1018,451,67,1,1,gamification_challenge_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1019,451,67,1,1,gamification_challenge_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1020,452,67,1,1,gamification_challenge_line_challenge_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1021,452,67,1,1,gamification_challenge_line_definition_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1022,452,67,1,1,gamification_challenge_line_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1023,452,67,1,1,gamification_challenge_line_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1024,453,67,1,1,gamification_goal_definition_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1025,453,67,1,1,gamification_goal_user_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1026,453,67,1,1,gamification_goal_line_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1027,453,67,1,1,gamification_goal_challenge_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1028,453,67,1,1,gamification_goal_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1029,453,67,1,1,gamification_goal_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1030,454,67,1,1,gamification_goal_definition_model_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1031,454,67,1,1,gamification_goal_definition_field_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1032,454,67,1,1,gamification_goal_definition_field_date_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1033,454,67,1,1,gamification_goal_definition_batch_distinctive_field_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1034,454,67,1,1,gamification_goal_definition_action_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1035,454,67,1,1,gamification_goal_definition_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1036,454,67,1,1,gamification_goal_definition_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1037,455,67,1,1,gamification_karma_rank_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1038,455,67,1,1,gamification_karma_rank_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1039,456,67,1,1,gamification_karma_tracking_user_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1040,456,67,1,1,gamification_karma_tracking_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1041,456,67,1,1,gamification_karma_tracking_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1042,97,67,1,1,res_users_rank_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1043,97,67,1,1,res_users_next_rank_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1044,457,67,1,1,gamification_goal_wizard_goal_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1045,457,67,1,1,gamification_goal_wizard_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1046,457,67,1,1,gamification_goal_wizard_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1047,458,67,1,1,gamification_badge_user_wizard_user_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1048,458,67,1,1,gamification_badge_user_wizard_badge_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1049,458,67,1,1,gamification_badge_user_wizard_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1050,458,67,1,1,gamification_badge_user_wizard_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:11.133546,2024-04-18 07:41:11.133546
1051,460,258,1,1,link_tracker_code_code,unique( code ),u,"{""en_US"": ""Code must be unique.""}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1052,459,258,1,1,link_tracker_campaign_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1053,459,258,1,1,link_tracker_source_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1054,459,258,1,1,link_tracker_medium_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1055,459,258,1,1,link_tracker_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1056,459,258,1,1,link_tracker_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1057,460,258,1,1,link_tracker_code_link_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1058,460,258,1,1,link_tracker_code_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1059,460,258,1,1,link_tracker_code_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1060,461,258,1,1,link_tracker_click_campaign_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1061,461,258,1,1,link_tracker_click_link_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1062,461,258,1,1,link_tracker_click_country_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1063,461,258,1,1,link_tracker_click_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1064,461,258,1,1,link_tracker_click_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.228849,2024-04-18 07:41:13.228849
1065,462,382,1,1,rating_rating_rating_range,check(rating >= 0 and rating <= 5),u,"{""en_US"": ""Rating should be between 0 and 5""}",2024-04-18 07:41:13.778965,2024-04-18 07:41:13.778965
1066,462,382,1,1,rating_rating_res_model_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.778965,2024-04-18 07:41:13.778965
1067,462,382,1,1,rating_rating_parent_res_model_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.778965,2024-04-18 07:41:13.778965
1068,462,382,1,1,rating_rating_rated_partner_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.778965,2024-04-18 07:41:13.778965
1069,462,382,1,1,rating_rating_partner_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.778965,2024-04-18 07:41:13.778965
1070,462,382,1,1,rating_rating_message_id_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.778965,2024-04-18 07:41:13.778965
1071,462,382,1,1,rating_rating_create_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.778965,2024-04-18 07:41:13.778965
1072,462,382,1,1,rating_rating_write_uid_fkey,,f,"{""en_US"": null}",2024-04-18 07:41:13.778965,2024-04-18 07:41:13.778965
1073,465,437,1,1,survey_survey_access_token_unique,unique(access_token),u,"{""en_US"": ""Access token should be unique""}",2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
1074,465,437,1,1,survey_survey_session_code_unique,unique(session_code),u,"{""en_US"": ""Session code should be unique""}",2024-04-18 07:41:14.668723,2024-04-18 07:41:14.668723
