id,relation_field_id,model_id,related_field_id,size,create_uid,write_uid,name,complete_name,model,relation,relation_field,ttype,related,state,on_delete,domain,relation_table,column1,column2,depends,currency_field,field_description,help,compute,copied,required,readonly,index,translate,group_expand,selectable,store,sanitize,sanitize_overridable,sanitize_tags,sanitize_attributes,sanitize_style,sanitize_form,strip_style,strip_classes,create_date,write_date,tracking,website_form_blacklisted
8711,,600,,,,,create_date,,account.financial.year.op,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
8712,,600,,,,,write_uid,,account.financial.year.op,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
8713,,600,,,,,write_date,,account.financial.year.op,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
8714,,601,,,,,res_partner_bank_id,,account.setup.bank.manual.config,res.partner.bank,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Res Partner Bank""}",,,t,t,f,f,f,,t,t,,,,,,,,,,,,t
8715,,601,,,,,new_journal_name,,account.setup.bank.manual.config,,,char,,base,,,,,,,,"{""en_US"": ""New Journal Name""}","{""en_US"": ""Will be used to name the Journal related to this bank account""}",,t,t,f,f,f,,t,t,,,,,,,,,,,,t
8716,,601,,,,,linked_journal_id,,account.setup.bank.manual.config,account.journal,,many2one,,base,set null,,,,,,,"{""en_US"": ""Journal""}",,,f,f,f,f,f,,f,f,,,,,,,,,,,,t
8717,,601,,,,,bank_bic,,account.setup.bank.manual.config,,,char,bank_id.bic,base,,,,,,,,"{""en_US"": ""Bic""}","{""en_US"": ""Sometimes called BIC or Swift.""}",,f,f,f,f,f,,t,f,,,,,,,,,,,,t
8718,,601,,,,,num_journals_without_account,,account.setup.bank.manual.config,,,integer,,base,,,,,,,,"{""en_US"": ""Num Journals Without Account""}",,,t,f,f,f,f,,t,t,,,,,,,,,,,,t
8719,,601,,,,,company_id,,account.setup.bank.manual.config,res.company,,many2one,,base,cascade,,,,,,,"{""en_US"": ""Company""}",,,f,t,t,f,f,,f,f,,,,,,,,,,,,t
8720,,601,,,,,id,,account.setup.bank.manual.config,,,integer,,base,,,,,,,,"{""en_US"": ""ID""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
8721,,601,,,,,display_name,,account.setup.bank.manual.config,,,char,,base,,,,,,,,"{""en_US"": ""Display Name""}",,,f,f,t,f,f,,f,f,,,,,,,,,,,,t
8722,,601,,,,,create_uid,,account.setup.bank.manual.config,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Created by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
8723,,601,,,,,create_date,,account.setup.bank.manual.config,,,datetime,,base,,,,,,,,"{""en_US"": ""Created on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
8724,,601,,,,,write_uid,,account.setup.bank.manual.config,res.users,,many2one,,base,set null,,,,,,,"{""en_US"": ""Last Updated by""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
8725,,601,,,,,write_date,,account.setup.bank.manual.config,,,datetime,,base,,,,,,,,"{""en_US"": ""Last Updated on""}",,,t,f,t,f,f,,t,t,,,,,,,,,,,,t
8726,,601,,,,,activity_ids,,account.setup.bank.manual.config,mail.activity,,one2many,res_partner_bank_id.activity_ids,base,,,,,,,,"{""en_US"": ""Activities""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
8727,,601,,,,,activity_state,,account.setup.bank.manual.config,,,selection,res_partner_bank_id.activity_state,base,,,,,,,,"{""en_US"": ""Activity State""}","{""en_US"": ""Status based on activities\nOverdue: Due date is already passed\nToday: Activity date is today\nPlanned: Future activities.""}",,f,f,t,f,f,,t,f,,,,,,,,,,,,t
8728,,601,,,,,activity_user_id,,account.setup.bank.manual.config,res.users,,many2one,res_partner_bank_id.activity_user_id,base,,,,,,,,"{""en_US"": ""Responsible User""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
8729,,601,,,,,activity_type_id,,account.setup.bank.manual.config,mail.activity.type,,many2one,res_partner_bank_id.activity_type_id,base,,,,,,,,"{""en_US"": ""Next Activity Type""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
8730,,601,,,,,activity_type_icon,,account.setup.bank.manual.config,,,char,res_partner_bank_id.activity_type_icon,base,,,,,,,,"{""en_US"": ""Activity Type Icon""}","{""en_US"": ""Font awesome icon e.g. fa-tasks""}",,f,f,t,f,f,,t,f,,,,,,,,,,,,t
8731,,601,,,,,activity_date_deadline,,account.setup.bank.manual.config,,,date,res_partner_bank_id.activity_date_deadline,base,,,,,,,,"{""en_US"": ""Next Activity Deadline""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
8732,,601,,,,,my_activity_date_deadline,,account.setup.bank.manual.config,,,date,res_partner_bank_id.my_activity_date_deadline,base,,,,,,,,"{""en_US"": ""My Activity Deadline""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
8733,,601,,,,,activity_summary,,account.setup.bank.manual.config,,,char,res_partner_bank_id.activity_summary,base,,,,,,,,"{""en_US"": ""Next Activity Summary""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
8734,,601,,,,,activity_exception_decoration,,account.setup.bank.manual.config,,,selection,res_partner_bank_id.activity_exception_decoration,base,,,,,,,,"{""en_US"": ""Activity Exception Decoration""}","{""en_US"": ""Type of the exception activity on record.""}",,f,f,t,f,f,,t,f,,,,,,,,,,,,t
8735,,601,,,,,activity_exception_icon,,account.setup.bank.manual.config,,,char,res_partner_bank_id.activity_exception_icon,base,,,,,,,,"{""en_US"": ""Icon""}","{""en_US"": ""Icon to indicate an exception activity.""}",,f,f,t,f,f,,f,f,,,,,,,,,,,,t
8736,,601,,,,,message_is_follower,,account.setup.bank.manual.config,,,boolean,res_partner_bank_id.message_is_follower,base,,,,,,,,"{""en_US"": ""Is Follower""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
8737,,601,,,,,message_follower_ids,,account.setup.bank.manual.config,mail.followers,,one2many,res_partner_bank_id.message_follower_ids,base,,,,,,,,"{""en_US"": ""Followers""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
8738,,601,,,,,message_partner_ids,,account.setup.bank.manual.config,res.partner,,many2many,res_partner_bank_id.message_partner_ids,base,,,,,,,,"{""en_US"": ""Followers (Partners)""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
8739,,601,,,,,message_ids,,account.setup.bank.manual.config,mail.message,,one2many,res_partner_bank_id.message_ids,base,,,,,,,,"{""en_US"": ""Messages""}",,,f,f,f,f,f,,t,f,,,,,,,,,,,,t
8740,,601,,,,,has_message,,account.setup.bank.manual.config,,,boolean,res_partner_bank_id.has_message,base,,,,,,,,"{""en_US"": ""Has Message""}",,,f,f,t,f,f,,t,f,,,,,,,,,,,,t
